date,city,latitude,temp_min_c,temp_max_c,temp_mean_c,rainfall_mm,humidity_pct
2020-09-08,Lagos,6.52,22.5,29.7,27.0,6.3,80.0
2020-09-09,Lagos,6.52,19.5,28.6,24.6,5.8,73.0
2020-09-10,Lagos,6.52,21.0,30.7,25.9,2.3,83.0
2020-09-11,Lagos,6.52,22.7,31.3,27.3,0.0,77.0
2020-09-12,Lagos,6.52,23.2,31.1,27.3,0.0,84.0
2020-09-13,Lagos,6.52,20.8,28.4,25.5,0.0,81.0
2020-09-14,Lagos,6.52,22.5,31.2,26.9,0.0,84.0
2020-09-15,Lagos,6.52,23.5,32.3,27.9,0.0,76.0
2020-09-16,Lagos,6.52,21.5,30.5,27.6,0.0,78.0
2020-09-17,Lagos,6.52,23.0,31.2,26.6,20.9,78.0
2020-09-18,Lagos,6.52,21.1,30.6,26.1,0.0,74.0
2020-09-19,Lagos,6.52,21.9,30.6,25.9,1.7,84.0
2020-09-20,Lagos,6.52,22.5,31.4,27.1,16.3,73.0
2020-09-21,Lagos,6.52,20.7,31.2,26.8,6.9,83.0
2020-09-22,Lagos,6.52,23.3,31.5,27.2,5.1,81.0
2020-09-23,Lagos,6.52,22.6,31.1,26.6,0.0,78.0
2020-09-24,Lagos,6.52,22.9,30.3,27.4,4.5,80.0
2020-09-25,Lagos,6.52,22.5,29.6,26.5,0.0,80.0
2020-09-26,Lagos,6.52,22.2,30.8,27.3,16.3,77.0
2020-09-27,Lagos,6.52,23.1,31.2,27.3,20.9,79.0
2020-09-28,Lagos,6.52,20.6,29.7,25.4,27.9,81.0
2020-09-29,Lagos,6.52,20.6,28.5,24.3,10.5,74.0
2020-09-30,Lagos,6.52,24.5,32.6,28.0,0.0,79.0
2020-10-01,Lagos,6.52,22.2,31.2,26.5,4.2,67.0
2020-10-02,Lagos,6.52,20.8,27.8,24.3,11.1,69.0
2020-10-03,Lagos,6.52,20.0,29.5,25.4,26.7,79.0
2020-10-04,Lagos,6.52,23.4,30.5,27.0,0.0,75.0
2020-10-05,Lagos,6.52,21.9,29.7,25.8,0.0,73.0
2020-10-06,Lagos,6.52,20.8,29.7,25.5,0.0,76.0
2020-10-07,Lagos,6.52,23.5,29.6,27.6,0.0,74.0
2020-10-08,Lagos,6.52,21.3,30.3,24.9,0.0,72.0
2020-10-09,Lagos,6.52,19.4,29.5,25.1,14.5,69.0
2020-10-10,Lagos,6.52,22.3,29.9,26.2,3.8,68.0
2020-10-11,Lagos,6.52,22.0,31.5,26.4,2.4,78.0
2020-10-12,Lagos,6.52,22.1,30.3,26.5,20.0,73.0
2020-10-13,Lagos,6.52,22.0,31.0,26.9,2.6,79.0
2020-10-14,Lagos,6.52,21.3,29.8,26.1,1.8,73.0
2020-10-15,Lagos,6.52,22.4,31.4,26.4,2.7,76.0
2020-10-16,Lagos,6.52,21.3,29.5,25.6,9.1,74.0
2020-10-17,Lagos,6.52,21.5,30.0,25.9,27.8,74.0
2020-10-18,Lagos,6.52,21.0,30.6,25.9,3.9,74.0
2020-10-19,Lagos,6.52,22.2,30.4,26.0,0.0,72.0
2020-10-20,Lagos,6.52,20.9,30.6,26.6,0.0,69.0
2020-10-21,Lagos,6.52,22.3,31.0,26.3,0.7,76.0
2020-10-22,Lagos,6.52,21.3,31.3,25.8,3.9,80.0
2020-10-23,Lagos,6.52,21.0,29.0,24.8,13.6,80.0
2020-10-24,Lagos,6.52,22.0,29.8,25.7,13.0,71.0
2020-10-25,Lagos,6.52,21.6,29.7,25.6,3.4,70.0
2020-10-26,Lagos,6.52,21.9,30.6,25.8,10.9,70.0
2020-10-27,Lagos,6.52,23.8,31.7,28.0,0.0,72.0
2020-10-28,Lagos,6.52,21.1,28.8,25.0,0.0,72.0
2020-10-29,Lagos,6.52,21.1,29.1,26.0,0.0,68.0
2020-10-30,Lagos,6.52,22.7,30.0,26.7,0.0,66.0
2020-10-31,Lagos,6.52,21.7,29.3,25.6,0.0,72.0
2020-11-01,Lagos,6.52,23.8,32.1,28.1,0.0,57.0
2020-11-02,Lagos,6.52,20.0,30.2,25.1,0.0,71.0
2020-11-03,Lagos,6.52,21.2,30.2,25.8,0.0,67.0
2020-11-04,Lagos,6.52,20.2,28.1,24.6,0.0,74.0
2020-11-05,Lagos,6.52,21.4,28.6,25.1,0.0,75.0
2020-11-06,Lagos,6.52,21.9,30.6,25.7,0.0,75.0
2020-11-07,Lagos,6.52,22.6,31.0,26.4,6.2,69.0
2020-11-08,Lagos,6.52,20.5,29.8,25.8,1.2,65.0
2020-11-09,Lagos,6.52,22.0,30.5,26.8,0.0,67.0
2020-11-10,Lagos,6.52,21.3,30.0,25.3,8.1,71.0
2020-11-11,Lagos,6.52,20.9,28.4,25.0,6.7,63.0
2020-11-12,Lagos,6.52,24.4,32.6,28.4,0.4,75.0
2020-11-13,Lagos,6.52,21.8,31.2,25.8,4.6,68.0
2020-11-14,Lagos,6.52,19.8,28.7,24.6,0.0,71.0
2020-11-15,Lagos,6.52,20.3,28.1,24.6,0.0,62.0
2020-11-16,Lagos,6.52,18.6,28.6,24.3,1.5,65.0
2020-11-17,Lagos,6.52,21.1,30.1,26.4,0.0,61.0
2020-11-18,Lagos,6.52,19.6,28.1,24.9,19.7,72.0
2020-11-19,Lagos,6.52,20.6,29.9,25.5,0.0,67.0
2020-11-20,Lagos,6.52,21.0,29.9,25.3,0.0,70.0
2020-11-21,Lagos,6.52,21.3,29.9,26.1,16.4,68.0
2020-11-22,Lagos,6.52,20.1,28.2,24.4,0.0,70.0
2020-11-23,Lagos,6.52,18.6,27.5,24.1,8.6,66.0
2020-11-24,Lagos,6.52,20.8,29.5,25.6,0.0,66.0
2020-11-25,Lagos,6.52,21.3,29.6,26.0,0.0,67.0
2020-11-26,Lagos,6.52,21.1,29.1,25.7,0.0,69.0
2020-11-27,Lagos,6.52,18.9,29.5,24.4,2.2,69.0
2020-11-28,Lagos,6.52,22.4,30.3,26.0,0.0,78.0
2020-11-29,Lagos,6.52,18.9,28.8,24.5,0.0,73.0
2020-11-30,Lagos,6.52,20.3,29.3,24.7,0.0,59.0
2020-12-01,Lagos,6.52,20.6,28.7,24.3,2.4,66.0
2020-12-02,Lagos,6.52,22.7,30.5,26.7,0.0,64.0
2020-12-03,Lagos,6.52,22.5,30.2,26.0,6.7,71.0
2020-12-04,Lagos,6.52,21.1,29.8,26.0,1.1,64.0
2020-12-05,Lagos,6.52,22.8,30.9,26.7,0.0,67.0
2020-12-06,Lagos,6.52,23.8,32.6,28.4,0.0,56.0
2020-12-07,Lagos,6.52,18.3,27.2,23.4,4.8,59.0
2020-12-08,Lagos,6.52,20.4,27.7,24.5,0.0,74.0
2020-12-09,Lagos,6.52,20.3,28.7,24.7,0.0,65.0
2020-12-10,Lagos,6.52,20.7,28.3,24.4,0.0,61.0
2020-12-11,Lagos,6.52,19.9,27.0,24.2,0.0,66.0
2020-12-12,Lagos,6.52,19.0,29.3,25.0,0.0,60.0
2020-12-13,Lagos,6.52,19.1,28.6,24.0,0.0,63.0
2020-12-14,Lagos,6.52,21.4,31.3,25.7,2.4,59.0
2020-12-15,Lagos,6.52,21.3,29.2,25.4,10.0,61.0
2020-12-16,Lagos,6.52,21.4,29.6,25.9,0.0,62.0
2020-12-17,Lagos,6.52,21.4,29.3,26.0,1.5,68.0
2020-12-18,Lagos,6.52,21.8,30.2,26.1,0.0,66.0
2020-12-19,Lagos,6.52,20.2,29.1,25.0,0.0,66.0
2020-12-20,Lagos,6.52,23.8,31.3,27.8,4.4,63.0
2020-12-21,Lagos,6.52,21.8,29.6,25.7,2.8,67.0
2020-12-22,Lagos,6.52,18.7,26.2,23.4,0.0,60.0
2020-12-23,Lagos,6.52,20.6,28.9,24.4,0.0,60.0
2020-12-24,Lagos,6.52,18.6,27.1,23.6,0.0,65.0
2020-12-25,Lagos,6.52,21.0,29.5,25.5,6.6,62.0
2020-12-26,Lagos,6.52,22.0,28.5,25.4,0.0,63.0
2020-12-27,Lagos,6.52,20.5,28.7,25.0,3.8,62.0
2020-12-28,Lagos,6.52,24.3,31.6,27.8,0.0,68.0
2020-12-29,Lagos,6.52,21.3,30.2,26.2,6.0,68.0
2020-12-30,Lagos,6.52,22.0,30.7,26.4,0.3,60.0
2020-12-31,Lagos,6.52,19.0,29.4,24.6,0.0,55.0
2021-01-01,Lagos,6.52,19.4,29.0,24.5,6.5,63.0
2021-01-02,Lagos,6.52,21.8,30.3,25.7,0.0,62.0
2021-01-03,Lagos,6.52,22.6,30.7,25.8,6.8,69.0
2021-01-04,Lagos,6.52,19.6,28.0,23.6,4.1,70.0
2021-01-05,Lagos,6.52,21.7,29.5,25.5,3.0,62.0
2021-01-06,Lagos,6.52,20.1,30.3,25.7,0.0,64.0
2021-01-07,Lagos,6.52,21.0,30.1,25.5,0.0,61.0
2021-01-08,Lagos,6.52,19.8,29.3,24.9,2.6,67.0
2021-01-09,Lagos,6.52,20.9,28.3,25.2,0.0,67.0
2021-01-10,Lagos,6.52,21.2,29.1,25.6,0.0,70.0
2021-01-11,Lagos,6.52,21.4,29.8,25.9,0.0,69.0
2021-01-12,Lagos,6.52,21.4,31.0,26.5,0.0,70.0
2021-01-13,Lagos,6.52,22.4,31.0,27.1,0.0,61.0
2021-01-14,Lagos,6.52,21.7,30.3,25.6,0.0,65.0
2021-01-15,Lagos,6.52,19.9,30.2,25.4,15.5,72.0
2021-01-16,Lagos,6.52,22.1,31.1,26.4,0.0,66.0
2021-01-17,Lagos,6.52,22.4,31.4,26.6,0.0,62.0
2021-01-18,Lagos,6.52,22.7,28.9,25.5,22.2,72.0
2021-01-19,Lagos,6.52,22.0,31.2,26.9,0.0,66.0
2021-01-20,Lagos,6.52,22.6,30.8,27.1,0.0,73.0
2021-01-21,Lagos,6.52,22.9,30.5,27.5,0.0,69.0
2021-01-22,Lagos,6.52,23.8,31.9,28.1,16.7,68.0
2021-01-23,Lagos,6.52,21.0,30.0,25.2,0.0,75.0
2021-01-24,Lagos,6.52,21.9,30.5,26.2,0.0,64.0
2021-01-25,Lagos,6.52,21.4,31.4,26.2,0.0,75.0
2021-01-26,Lagos,6.52,21.2,30.2,26.1,6.7,67.0
2021-01-27,Lagos,6.52,21.2,31.0,25.5,11.8,71.0
2021-01-28,Lagos,6.52,19.6,28.7,24.6,2.8,71.0
2021-01-29,Lagos,6.52,22.0,30.4,26.4,3.4,69.0
2021-01-30,Lagos,6.52,21.3,28.7,25.5,0.0,68.0
2021-01-31,Lagos,6.52,21.8,31.1,26.5,5.6,69.0
2021-02-01,Lagos,6.52,21.8,29.2,25.5,2.3,67.0
2021-02-02,Lagos,6.52,20.6,28.8,25.2,0.0,79.0
2021-02-03,Lagos,6.52,23.1,31.5,26.7,1.2,69.0
2021-02-04,Lagos,6.52,22.8,31.3,26.7,18.3,76.0
2021-02-05,Lagos,6.52,23.9,31.8,27.2,0.0,76.0
2021-02-06,Lagos,6.52,24.6,32.7,29.0,2.8,73.0
2021-02-07,Lagos,6.52,21.4,30.9,26.9,0.0,71.0
2021-02-08,Lagos,6.52,22.7,31.1,27.1,3.3,73.0
2021-02-09,Lagos,6.52,20.6,29.9,25.5,11.9,75.0
2021-02-10,Lagos,6.52,19.4,30.2,25.3,0.0,73.0
2021-02-11,Lagos,6.52,23.7,32.7,28.5,41.4,67.0
2021-02-12,Lagos,6.52,21.7,30.9,25.7,0.0,66.0
2021-02-13,Lagos,6.52,21.5,30.2,25.6,1.3,79.0
2021-02-14,Lagos,6.52,22.3,30.6,26.8,0.0,63.0
2021-02-15,Lagos,6.52,22.6,31.2,26.7,9.7,74.0
2021-02-16,Lagos,6.52,21.7,30.9,25.9,0.0,73.0
2021-02-17,Lagos,6.52,21.5,31.8,26.6,0.0,75.0
2021-02-18,Lagos,6.52,23.2,33.0,28.3,8.9,70.0
2021-02-19,Lagos,6.52,22.6,30.1,26.1,3.0,76.0
2021-02-20,Lagos,6.52,21.5,29.3,25.5,0.0,75.0
2021-02-21,Lagos,6.52,23.9,32.4,28.1,0.0,86.0
2021-02-22,Lagos,6.52,22.8,32.6,27.6,9.5,75.0
2021-02-23,Lagos,6.52,21.2,30.7,26.4,0.0,80.0
2021-02-24,Lagos,6.52,19.3,29.7,25.4,1.9,69.0
2021-02-25,Lagos,6.52,22.1,30.4,26.4,3.4,80.0
2021-02-26,Lagos,6.52,22.9,31.0,27.2,0.0,77.0
2021-02-27,Lagos,6.52,23.7,32.4,28.5,2.0,77.0
2021-02-28,Lagos,6.52,22.1,30.2,26.1,12.4,77.0
2021-03-01,Lagos,6.52,22.8,32.3,27.2,0.0,83.0
2021-03-02,Lagos,6.52,23.8,32.0,28.1,0.0,77.0
2021-03-03,Lagos,6.52,21.8,28.8,24.8,4.9,73.0
2021-03-04,Lagos,6.52,24.0,32.0,28.6,3.2,74.0
2021-03-05,Lagos,6.52,21.8,30.6,26.2,8.6,80.0
2021-03-06,Lagos,6.52,22.6,32.7,27.9,0.0,79.0
2021-03-07,Lagos,6.52,23.3,32.8,27.8,4.0,71.0
2021-03-08,Lagos,6.52,25.0,32.9,28.8,0.0,80.0
2021-03-09,Lagos,6.52,23.9,32.5,28.2,0.0,73.0
2021-03-10,Lagos,6.52,21.8,28.9,25.0,0.0,80.0
2021-03-11,Lagos,6.52,23.0,31.1,26.8,14.3,75.0
2021-03-12,Lagos,6.52,23.0,32.0,27.8,5.1,77.0
2021-03-13,Lagos,6.52,23.2,31.6,27.5,4.3,76.0
2021-03-14,Lagos,6.52,23.2,32.4,28.3,5.7,85.0
2021-03-15,Lagos,6.52,25.3,32.9,28.7,17.7,81.0
2021-03-16,Lagos,6.52,24.1,32.3,28.5,0.0,84.0
2021-03-17,Lagos,6.52,23.4,31.5,27.6,2.9,91.0
2021-03-18,Lagos,6.52,20.8,30.9,25.9,2.1,80.0
2021-03-19,Lagos,6.52,22.5,33.1,27.4,22.5,86.0
2021-03-20,Lagos,6.52,23.5,31.7,28.4,0.0,77.0
2021-03-21,Lagos,6.52,21.4,30.0,26.8,18.6,85.0
2021-03-22,Lagos,6.52,24.4,32.1,28.7,0.0,77.0
2021-03-23,Lagos,6.52,23.8,33.0,29.1,0.0,80.0
2021-03-24,Lagos,6.52,24.4,32.8,28.2,4.2,83.0
2021-03-25,Lagos,6.52,20.9,29.1,24.8,7.3,84.0
2021-03-26,Lagos,6.52,21.8,30.9,26.7,0.7,76.0
2021-03-27,Lagos,6.52,26.7,34.6,30.3,4.0,78.0
2021-03-28,Lagos,6.52,22.8,31.2,27.6,29.6,84.0
2021-03-29,Lagos,6.52,21.5,29.9,26.1,35.9,80.0
2021-03-30,Lagos,6.52,24.5,33.6,29.6,0.0,76.0
2021-03-31,Lagos,6.52,23.9,31.4,28.3,0.0,82.0
2021-04-01,Lagos,6.52,25.0,32.9,29.6,11.5,82.0
2021-04-02,Lagos,6.52,23.9,32.0,28.7,2.6,83.0
2021-04-03,Lagos,6.52,24.8,33.4,28.9,14.1,85.0
2021-04-04,Lagos,6.52,24.7,33.0,28.8,6.1,84.0
2021-04-05,Lagos,6.52,24.4,33.6,29.2,9.0,80.0
2021-04-06,Lagos,6.52,26.5,33.9,31.0,16.4,81.0
2021-04-07,Lagos,6.52,25.3,32.7,29.6,0.0,87.0
2021-04-08,Lagos,6.52,22.3,31.2,26.8,6.5,81.0
2021-04-09,Lagos,6.52,23.6,31.4,29.1,0.0,82.0
2021-04-10,Lagos,6.52,25.6,34.6,29.8,20.6,78.0
2021-04-11,Lagos,6.52,25.7,32.8,29.9,12.7,84.0
2021-04-12,Lagos,6.52,24.7,32.7,28.2,0.0,85.0
2021-04-13,Lagos,6.52,25.5,33.4,30.0,19.2,76.0
2021-04-14,Lagos,6.52,24.8,34.3,29.7,11.6,80.0
2021-04-15,Lagos,6.52,26.5,37.5,31.5,0.0,79.0
2021-04-16,Lagos,6.52,23.4,30.6,27.9,29.0,88.0
2021-04-17,Lagos,6.52,23.1,32.6,28.2,12.8,77.0
2021-04-18,Lagos,6.52,23.5,31.4,28.5,23.2,85.0
2021-04-19,Lagos,6.52,23.1,32.5,28.3,23.8,88.0
2021-04-20,Lagos,6.52,22.8,31.7,27.9,8.4,86.0
2021-04-21,Lagos,6.52,20.4,29.9,25.8,0.0,84.0
2021-04-22,Lagos,6.52,24.0,31.9,28.4,9.9,87.0
2021-04-23,Lagos,6.52,25.6,33.8,29.3,16.2,90.0
2021-04-24,Lagos,6.52,23.5,31.5,28.4,9.1,85.0
2021-04-25,Lagos,6.52,26.1,35.8,31.1,2.0,77.0
2021-04-26,Lagos,6.52,23.5,32.7,29.0,36.1,91.0
2021-04-27,Lagos,6.52,25.1,33.6,30.4,15.9,88.0
2021-04-28,Lagos,6.52,23.6,34.2,29.3,17.0,86.0
2021-04-29,Lagos,6.52,25.1,33.9,29.9,10.9,79.0
2021-04-30,Lagos,6.52,24.7,34.5,29.3,0.0,85.0
2021-05-01,Lagos,6.52,26.9,35.3,30.6,8.5,83.0
2021-05-02,Lagos,6.52,24.4,32.7,29.1,4.6,82.0
2021-05-03,Lagos,6.52,25.5,33.6,29.6,0.0,86.0
2021-05-04,Lagos,6.52,24.9,33.6,29.5,9.4,85.0
2021-05-05,Lagos,6.52,24.3,33.7,28.8,6.0,85.0
2021-05-06,Lagos,6.52,24.8,33.8,29.6,9.6,90.0
2021-05-07,Lagos,6.52,27.2,35.7,31.6,0.0,88.0
2021-05-08,Lagos,6.52,23.8,32.7,28.9,20.5,86.0
2021-05-09,Lagos,6.52,26.8,33.6,29.6,0.0,85.0
2021-05-10,Lagos,6.52,26.0,35.4,30.6,34.3,86.0
2021-05-11,Lagos,6.52,25.2,34.5,30.5,0.0,87.0
2021-05-12,Lagos,6.52,23.6,33.0,29.2,16.5,90.0
2021-05-13,Lagos,6.52,21.7,30.3,26.6,2.9,84.0
2021-05-14,Lagos,6.52,24.3,33.5,29.8,9.8,94.0
2021-05-15,Lagos,6.52,22.2,30.0,26.8,0.0,91.0
2021-05-16,Lagos,6.52,26.4,34.4,30.9,0.0,77.0
2021-05-17,Lagos,6.52,24.6,34.3,29.4,23.2,89.0
2021-05-18,Lagos,6.52,25.9,34.2,30.4,18.8,93.0
2021-05-19,Lagos,6.52,24.3,32.7,28.3,14.8,90.0
2021-05-20,Lagos,6.52,23.4,30.1,27.6,3.2,87.0
2021-05-21,Lagos,6.52,25.7,33.9,29.6,5.4,89.0
2021-05-22,Lagos,6.52,24.4,33.2,29.3,20.6,90.0
2021-05-23,Lagos,6.52,24.3,32.5,28.8,0.0,92.0
2021-05-24,Lagos,6.52,25.1,33.5,29.4,0.0,83.0
2021-05-25,Lagos,6.52,28.2,36.1,32.4,25.3,87.0
2021-05-26,Lagos,6.52,25.4,33.0,30.2,11.3,96.0
2021-05-27,Lagos,6.52,25.5,35.0,30.5,0.0,89.0
2021-05-28,Lagos,6.52,26.4,34.4,30.2,0.0,95.0
2021-05-29,Lagos,6.52,27.2,34.8,30.9,3.1,99.0
2021-05-30,Lagos,6.52,24.0,32.5,29.1,10.0,87.0
2021-05-31,Lagos,6.52,23.4,30.2,27.1,12.7,85.0
2021-06-01,Lagos,6.52,24.3,33.2,29.1,17.5,88.0
2021-06-02,Lagos,6.52,24.7,35.2,30.2,2.3,94.0
2021-06-03,Lagos,6.52,22.8,32.4,28.3,0.6,95.0
2021-06-04,Lagos,6.52,24.2,32.3,29.1,0.6,99.0
2021-06-05,Lagos,6.52,23.6,32.7,28.6,27.9,90.0
2021-06-06,Lagos,6.52,25.1,34.9,31.0,1.9,92.0
2021-06-07,Lagos,6.52,27.0,34.6,30.1,33.2,87.0
2021-06-08,Lagos,6.52,25.8,34.4,30.0,0.0,80.0
2021-06-09,Lagos,6.52,25.0,32.2,30.0,4.2,90.0
2021-06-10,Lagos,6.52,25.0,33.6,29.3,1.0,85.0
2021-06-11,Lagos,6.52,24.3,32.9,29.5,0.0,92.0
2021-06-12,Lagos,6.52,23.5,31.1,28.0,6.4,82.0
2021-06-13,Lagos,6.52,22.3,30.8,26.9,26.0,87.0
2021-06-14,Lagos,6.52,25.1,33.7,29.4,12.7,91.0
2021-06-15,Lagos,6.52,25.4,32.6,29.6,10.2,91.0
2021-06-16,Lagos,6.52,26.4,35.0,30.6,0.0,90.0
2021-06-17,Lagos,6.52,26.3,35.4,31.0,0.0,97.0
2021-06-18,Lagos,6.52,26.9,35.0,31.0,9.5,96.0
2021-06-19,Lagos,6.52,23.0,31.6,28.1,38.1,87.0
2021-06-20,Lagos,6.52,23.9,32.2,28.8,1.8,96.0
2021-06-21,Lagos,6.52,24.6,34.3,29.7,7.7,97.0
2021-06-22,Lagos,6.52,28.1,35.1,32.0,15.8,89.0
2021-06-23,Lagos,6.52,27.3,35.4,30.8,14.2,90.0
2021-06-24,Lagos,6.52,25.9,34.3,30.4,0.0,90.0
2021-06-25,Lagos,6.52,22.5,32.7,28.7,5.2,87.0
2021-06-26,Lagos,6.52,22.9,31.1,28.2,0.2,88.0
2021-06-27,Lagos,6.52,25.8,33.9,30.0,21.2,95.0
2021-06-28,Lagos,6.52,23.1,32.3,27.9,12.2,92.0
2021-06-29,Lagos,6.52,23.9,32.0,28.8,21.3,88.0
2021-06-30,Lagos,6.52,25.3,33.2,28.9,13.6,86.0
2021-07-01,Lagos,6.52,25.5,34.9,30.8,0.5,87.0
2021-07-02,Lagos,6.52,24.2,32.3,28.6,14.3,89.0
2021-07-03,Lagos,6.52,21.9,30.8,26.3,5.1,93.0
2021-07-04,Lagos,6.52,25.0,32.2,29.5,7.7,86.0
2021-07-05,Lagos,6.52,23.0,32.4,28.2,9.1,93.0
2021-07-06,Lagos,6.52,25.0,34.0,29.0,0.0,90.0
2021-07-07,Lagos,6.52,25.4,33.7,28.8,4.9,90.0
2021-07-08,Lagos,6.52,23.9,32.8,28.6,18.4,94.0
2021-07-09,Lagos,6.52,26.5,33.6,29.8,18.3,93.0
2021-07-10,Lagos,6.52,22.9,30.8,27.2,1.6,84.0
2021-07-11,Lagos,6.52,23.1,32.1,28.3,12.2,85.0
2021-07-12,Lagos,6.52,24.7,33.9,29.6,19.8,88.0
2021-07-13,Lagos,6.52,23.0,31.6,28.1,11.2,91.0
2021-07-14,Lagos,6.52,22.1,31.5,27.0,12.7,95.0
2021-07-15,Lagos,6.52,23.5,34.8,29.5,1.7,89.0
2021-07-16,Lagos,6.52,25.8,33.9,30.0,0.0,96.0
2021-07-17,Lagos,6.52,23.9,31.9,28.7,3.3,86.0
2021-07-18,Lagos,6.52,22.3,29.7,26.5,7.2,87.0
2021-07-19,Lagos,6.52,24.4,33.9,29.4,0.0,87.0
2021-07-20,Lagos,6.52,22.3,30.8,26.8,31.1,85.0
2021-07-21,Lagos,6.52,23.4,33.5,28.9,7.7,93.0
2021-07-22,Lagos,6.52,23.4,31.3,27.6,43.4,77.0
2021-07-23,Lagos,6.52,21.9,31.8,27.3,0.0,86.0
2021-07-24,Lagos,6.52,23.2,31.9,28.0,10.3,93.0
2021-07-25,Lagos,6.52,23.8,31.9,28.3,3.8,87.0
2021-07-26,Lagos,6.52,22.9,31.5,27.8,0.0,92.0
2021-07-27,Lagos,6.52,24.4,32.4,29.1,12.0,97.0
2021-07-28,Lagos,6.52,23.2,33.1,27.9,15.3,88.0
2021-07-29,Lagos,6.52,25.1,33.4,29.5,14.7,92.0
2021-07-30,Lagos,6.52,24.6,33.0,28.7,6.5,97.0
2021-07-31,Lagos,6.52,23.3,31.2,27.6,0.0,89.0
2021-08-01,Lagos,6.52,23.8,30.7,27.3,0.0,87.0
2021-08-02,Lagos,6.52,21.4,30.3,26.5,9.8,91.0
2021-08-03,Lagos,6.52,24.8,33.2,28.6,3.5,92.0
2021-08-04,Lagos,6.52,23.4,31.5,27.8,16.2,87.0
2021-08-05,Lagos,6.52,20.7,29.0,25.6,9.3,85.0
2021-08-06,Lagos,6.52,22.5,31.6,27.5,0.0,94.0
2021-08-07,Lagos,6.52,23.7,31.4,27.1,2.4,86.0
2021-08-08,Lagos,6.52,25.4,34.8,29.8,2.5,91.0
2021-08-09,Lagos,6.52,21.4,30.4,26.2,0.0,87.0
2021-08-10,Lagos,6.52,21.9,30.8,26.4,0.0,94.0
2021-08-11,Lagos,6.52,23.9,33.6,29.2,8.0,83.0
2021-08-12,Lagos,6.52,25.4,32.7,29.4,0.0,83.0
2021-08-13,Lagos,6.52,23.8,30.5,27.1,16.0,89.0
2021-08-14,Lagos,6.52,22.2,30.5,27.2,22.7,81.0
2021-08-15,Lagos,6.52,24.3,31.7,28.5,5.7,86.0
2021-08-16,Lagos,6.52,21.8,29.7,25.3,0.0,92.0
2021-08-17,Lagos,6.52,21.3,29.9,25.7,8.8,78.0
2021-08-18,Lagos,6.52,22.2,31.5,27.4,13.8,87.0
2021-08-19,Lagos,6.52,25.7,31.9,29.4,0.0,90.0
2021-08-20,Lagos,6.52,21.3,32.4,27.2,6.4,85.0
2021-08-21,Lagos,6.52,23.8,31.2,27.8,7.9,81.0
2021-08-22,Lagos,6.52,24.3,34.1,28.9,7.0,83.0
2021-08-23,Lagos,6.52,26.1,33.0,29.9,0.0,81.0
2021-08-24,Lagos,6.52,22.4,30.4,26.9,6.3,85.0
2021-08-25,Lagos,6.52,23.1,30.2,27.5,0.0,83.0
2021-08-26,Lagos,6.52,25.9,33.7,29.5,3.9,82.0
2021-08-27,Lagos,6.52,19.6,29.1,25.8,11.1,86.0
2021-08-28,Lagos,6.52,24.3,31.9,28.5,0.0,90.0
2021-08-29,Lagos,6.52,22.0,29.4,26.3,17.4,85.0
2021-08-30,Lagos,6.52,22.4,31.9,27.4,4.8,89.0
2021-08-31,Lagos,6.52,21.4,31.5,27.0,13.0,89.0
2021-09-01,Lagos,6.52,21.0,31.3,26.2,12.1,81.0
2021-09-02,Lagos,6.52,22.4,29.7,26.2,30.9,84.0
2021-09-03,Lagos,6.52,22.9,31.6,27.5,0.0,81.0
2021-09-04,Lagos,6.52,24.9,31.5,28.3,13.5,76.0
2021-09-05,Lagos,6.52,21.9,30.8,27.0,19.0,84.0
2021-09-06,Lagos,6.52,23.7,30.9,27.2,2.5,78.0
2021-09-07,Lagos,6.52,23.7,32.0,27.7,9.0,84.0
2021-09-08,Lagos,6.52,21.5,30.6,26.0,27.2,75.0
2021-09-09,Lagos,6.52,23.0,32.4,27.8,0.0,82.0
2021-09-10,Lagos,6.52,23.5,31.4,27.9,5.9,75.0
2021-09-11,Lagos,6.52,24.4,34.4,29.8,0.0,84.0
2021-09-12,Lagos,6.52,21.5,30.5,26.5,6.7,79.0
2021-09-13,Lagos,6.52,21.5,30.2,26.4,10.7,79.0
2021-09-14,Lagos,6.52,23.9,31.2,27.7,0.0,85.0
2021-09-15,Lagos,6.52,22.2,31.4,27.7,0.0,79.0
2021-09-16,Lagos,6.52,22.2,31.2,26.2,0.0,81.0
2021-09-17,Lagos,6.52,20.7,30.5,26.3,0.0,79.0
2021-09-18,Lagos,6.52,21.6,31.4,27.3,0.0,82.0
2021-09-19,Lagos,6.52,20.9,29.6,25.8,0.3,84.0
2021-09-20,Lagos,6.52,21.1,31.6,26.2,13.4,83.0
2021-09-21,Lagos,6.52,24.0,31.5,26.7,18.7,77.0
2021-09-22,Lagos,6.52,23.3,31.2,27.7,0.0,84.0
2021-09-23,Lagos,6.52,20.7,29.7,25.9,2.9,75.0
2021-09-24,Lagos,6.52,19.4,28.3,24.5,12.5,76.0
2021-09-25,Lagos,6.52,20.6,28.4,24.4,13.6,78.0
2021-09-26,Lagos,6.52,20.7,28.6,25.1,4.5,83.0
2021-09-27,Lagos,6.52,22.0,29.2,25.0,3.4,73.0
2021-09-28,Lagos,6.52,21.5,31.1,26.2,15.8,82.0
2021-09-29,Lagos,6.52,21.7,28.3,25.0,1.6,78.0
